326,-169
325,-169
324,-169
323,-169
322,-169
321,-169
320,-169
319,-169
318,-169
330,-168
329,-168
328,-168
327,-168
326,-168
325,-168
324,-168
323,-168
322,-168
321,-168
320,-168
319,-168
318,-168
317,-168
316,-168
315,-168
314,-168
332,-167
331,-167
330,-167
329,-167
328,-167
327,-167
326,-167
325,-167
324,-167
323,-167
322,-167
321,-167
320,-167
319,-167
318,-167
317,-167
316,-167
315,-167
314,-167
313,-167
312,-167
334,-166
333,-166
332,-166
331,-166
330,-166
329,-166
328,-166
327,-166
326,-166
325,-166
324,-166
323,-166
322,-166
321,-166
320,-166
319,-166
318,-166
317,-166
316,-166
315,-166
314,-166
313,-166
312,-166
311,-166
310,-166
335,-165
334,-165
333,-165
332,-165
331,-165
330,-165
329,-165
328,-165
327,-165
326,-165
325,-165
324,-165
323,-165
322,-165
321,-165
320,-165
319,-165
318,-165
317,-165
316,-165
315,-165
314,-165
313,-165
312,-165
311,-165
310,-165
309,-165
337,-164
336,-164
335,-164
334,-164
333,-164
332,-164
331,-164
330,-164
329,-164
328,-164
327,-164
326,-164
325,-164
324,-164
323,-164
322,-164
321,-164
320,-164
319,-164
318,-164
317,-164
316,-164
315,-164
314,-164
313,-164
312,-164
311,-164
310,-164
309,-164
308,-164
307,-164
338,-163
337,-163
336,-163
335,-163
334,-163
333,-163
332,-163
331,-163
330,-163
329,-163
328,-163
327,-163
326,-163
325,-163
324,-163
323,-163
322,-163
321,-163
320,-163
319,-163
318,-163
317,-163
316,-163
315,-163
314,-163
313,-163
312,-163
311,-163
310,-163
309,-163
308,-163
307,-163
306,-163
339,-162
338,-162
337,-162
336,-162
335,-162
334,-162
333,-162
332,-162
331,-162
330,-162
329,-162
328,-162
327,-162
317,-162
316,-162
315,-162
314,-162
313,-162
312,-162
311,-162
310,-162
309,-162
308,-162
307,-162
306,-162
305,-162
340,-161
339,-161
338,-161
337,-161
336,-161
335,-161
334,-161
333,-161
332,-161
331,-161
330,-161
314,-161
313,-161
312,-161
311,-161
310,-161
309,-161
308,-161
307,-161
306,-161
305,-161
304,-161
340,-160
339,-160
338,-160
337,-160
336,-160
335,-160
334,-160
333,-160
332,-160
312,-160
311,-160
310,-160
309,-160
308,-160
307,-160
306,-160
305,-160
304,-160
341,-159
340,-159
339,-159
338,-159
337,-159
336,-159
335,-159
334,-159
333,-159
311,-159
310,-159
309,-159
308,-159
307,-159
306,-159
305,-159
304,-159
303,-159
342,-158
341,-158
340,-158
339,-158
338,-158
337,-158
336,-158
335,-158
334,-158
310,-158
309,-158
308,-158
307,-158
306,-158
305,-158
304,-158
303,-158
302,-158
342,-157
341,-157
340,-157
339,-157
338,-157
337,-157
336,-157
335,-157
309,-157
308,-157
307,-157
306,-157
305,-157
304,-157
303,-157
302,-157
301,-157
300,-157
343,-156
342,-156
341,-156
340,-156
339,-156
338,-156
337,-156
336,-156
308,-156
307,-156
306,-156
305,-156
304,-156
303,-156
302,-156
301,-156
300,-156
299,-156
298,-156
343,-155
342,-155
341,-155
340,-155
339,-155
338,-155
337,-155
307,-155
306,-155
305,-155
304,-155
303,-155
302,-155
